Date,Session day,Session hour,Browser,Browser version,Device type,Operating system,City,Country,IP address,Postal code,Region,First page in session,Last page in session,Next page viewed,Page path,Page URL,Previous page viewed,Traffic category,Traffic source,Traffic source URL,UTM campaign content,UTM campaign ID,UTM campaign keywords,UTM campaign medium,UTM campaign name,UTM campaign source,UTM Wix campaign,UTM Wix source,Site member,Visitor type,Page views,Site sessions,Unique visitors,Bounce rate,Avg. session duration,Avg. sessions by day,Avg. views by day,Avg. visitors by day,Avg. pages per session,Avg. time on page,Exit rate
3/2/2026,Monday,6,Edge,145.0.0.0,Desktop,Windows,Chicago,United States,170.85.6.192,60602,IL,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,7,Chrome,145.0.0.0,Desktop,Windows,New Britain,United States,32.215.224.51,06052,CT,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,13,Edge,145.0.0.0,Desktop,Windows,Auburndale,United States,173.170.35.13,33823,FL,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,14,Chrome,145.0.0.0,Desktop,Windows,Seattle,United States,4.16.231.186,98101,WA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,12,Edge,145.0.0.0,Desktop,Windows,Mason City,United States,159.242.48.201,50401,IA,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,6,Chrome,139.0.0.0,Desktop,Windows,Zhengzhou,China,183.205.2.151,Unknown,HA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,4,Edge,145.0.0.0,Desktop,Windows,Oslo,Norway,147.161.147.91,0010,03,First in session,No,/post/your-copilot-preseason-playbook-13-wins,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,42s,1,1,1,1,42s,0%
3/2/2026,Monday,4,Chrome,145.0.0.0,Desktop,Windows,Temuco,Chile,190.5.44.173,Unknown,AR,First in session,Yes,Unknown,/post/introducing-microsoft-copilot-notebooks-a-quick-take,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,11,Edge,145.0.0.0,Desktop,Windows,Lake Stevens,United States,50.46.59.12,98258,WA,Not first in session,No,/partners,/team,https://synozur.com/team,/about,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"2m, 19s",1,1,1,1,35s,0%
3/2/2026,Monday,19,Edge,145.0.0.0,Desktop,Windows,Sydney,Australia,165.225.114.202,2000,NSW,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,2,Edge,145.0.0.0,Desktop,Windows,Nuremberg,Germany,87.237.222.161,90419,BY,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,23,Edge,145.0.0.0,Desktop,Windows,Tokyo,Japan,106.186.212.103,151-0071,Tokyo,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,11,Edge,145.0.0.0,Desktop,Windows,Lake Stevens,United States,50.46.59.12,98258,WA,First in session,No,/about,/,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"2m, 19s",1,1,1,1,23s,0%
3/2/2026,Monday,6,Edge,145.0.0.0,Desktop,Windows,Aberdeen,United Kingdom,185.73.154.58,AB15,ABE,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/2/2026,Monday,11,Edge,145.0.0.0,Desktop,Windows,Lake Stevens,United States,50.46.59.12,98258,WA,Not first in session,No,/faq,/partners,https://synozur.com/partners,/team,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"2m, 19s",1,1,1,1,30s,0%
3/2/2026,Monday,11,Edge,145.0.0.0,Desktop,Windows,Lake Stevens,United States,50.46.59.12,98258,WA,Not first in session,No,/team,/about,https://synozur.com/about,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"2m, 19s",1,1,1,1,51s,0%
3/2/2026,Monday,11,Edge,145.0.0.0,Desktop,Windows,Lake Stevens,United States,50.46.59.12,98258,WA,Not first in session,Yes,Unknown,/faq,https://synozur.com/faq,/partners,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"2m, 19s",1,1,1,1,,100%
3/1/2026,Sunday,21,Safari,26.3,Mobile,iOS,Limoges,France,104.28.42.46,Unknown,87,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,3,Chrome,145.0.0.0,Desktop,Windows,Madrid,Spain,109.196.161.98,28085,M,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,19,Edge,145.0.0.0,Desktop,Windows,Auckland,New Zealand,167.103.126.195,1010,AUK,First in session,Yes,Unknown,/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,https://synozur.com/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,10,Chrome,145.0.0.0,Desktop,Mac OS,Washington,United States,52.226.204.109,22747,VA,First in session,Yes,Unknown,/post/ai-in-action-how-new-copilot-features-change-content-management-and-productivity,https://synozur.com/post/ai-in-action-how-new-copilot-features-change-content-management-and-productivity,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,22,Chrome,143.0.0.0,Desktop,Windows,Reston,United States,146.112.163.41,20190,VA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,10,Edge,145.0.0.0,Desktop,Windows,Ottawa,Canada,174.115.148.45,K1N,ON,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,16,LinkedIn App,Unknown,Mobile,iOS,Regina,Canada,67.225.7.205,S4V,SK,First in session,Yes,Unknown,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,13,Chrome,145.0.0.0,Desktop,Windows,Brandon,United States,47.196.121.251,33511,FL,First in session,Yes,Unknown,/post/first-encounters-with-microsofts-copilot-researcher-analyst,https://synozur.com/post/first-encounters-with-microsofts-copilot-researcher-analyst,Unknown,Direct,Direct,https://synozur.com/post/first-encounters-with-microsofts-copilot-researcher-analyst,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,9,Chrome,145.0.0.0,Desktop,Windows,London,United Kingdom,136.226.166.85,EC4V,ENG,Not first in session,Yes,Unknown,/,https://synozur.com/,/team,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,18s,1,1,1,1,,100%
3/1/2026,Sunday,7,Chrome,145.0.0.0,Desktop,Windows,Brandon,United States,47.196.121.251,33511,FL,First in session,Yes,Unknown,/post/first-encounters-with-microsofts-copilot-researcher-analyst,https://synozur.com/post/first-encounters-with-microsofts-copilot-researcher-analyst,Unknown,Direct,Direct,https://synozur.com/post/first-encounters-with-microsofts-copilot-researcher-analyst,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,21,Chrome,145.0.0.0,Desktop,Windows,Nagaoka,Japan,117.102.173.242,940-0071,Niigata,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,20,Safari,26.4,Desktop,Mac OS,Chicago,United States,73.211.142.172,60616,IL,First in session,Yes,Unknown,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,https://synozur.com/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,22,Firefox,148.0,Desktop,Mac OS,Vantaa,Finland,91.156.126.230,01350,18,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,12,Chrome,145.0.0.0,Desktop,Mac OS,Seattle,United States,67.185.19.150,98105,WA,First in session,Yes,Unknown,/post/ai-powered-sharepoint-updates-faster-document-automation-better-data-and-why-you-should-care,https://synozur.com/post/ai-powered-sharepoint-updates-faster-document-automation-better-data-and-why-you-should-care,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,17,Edge,145.0.0.0,Desktop,Windows,Melbourne,Australia,203.12.143.13,3072,VIC,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Direct,Direct,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,8,Chrome,145.0.0.0,Mobile,Android,Seri Kembangan,Malaysia,175.145.39.22,43300,10,First in session,Yes,Unknown,/post/introducing-microsoft-copilot-notebooks-a-quick-take,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,5,Chrome,145.0.0.0,Desktop,Mac OS,Helsinki,Finland,82.181.58.101,00980,18,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,20,Edge,145.0.0.0,Desktop,Windows,Auckland,New Zealand,167.103.126.195,1010,AUK,First in session,Yes,Unknown,/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,https://synozur.com/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,15,Edge,145.0.0.0,Desktop,Windows,Auckland,New Zealand,125.236.204.138,0627,AUK,First in session,Yes,Unknown,/post/content-without-compromise-inside-the-m-files-microsoft-alliance,https://synozur.com/post/content-without-compromise-inside-the-m-files-microsoft-alliance,Unknown,Referral,m-files.com,https://m-files.com/,_,_,_,_,_,_,_,_,Not a member,Returning,2,1,1,0%,"1m, 33s",1,2,1,1,,100%
3/1/2026,Sunday,12,Edge,145.0.0.0,Desktop,Windows,Christchurch,New Zealand,132.181.47.6,8041,CAN,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,1,Safari,18.6,Desktop,Mac OS,Yangcheon-gu,South Korea,182.217.10.185,079,11,First in session,Yes,Unknown,/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,https://synozur.com/post/ai-in-2026-the-market-is-big-the-gap-is-bigger?utm_source=copilot.com,Unknown,Referral,copilot.microsoft.com,https://copilot.microsoft.com/,_,_,_,_,_,copilot.com,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
3/1/2026,Sunday,9,Chrome,145.0.0.0,Desktop,Windows,London,United Kingdom,136.226.166.85,EC4V,ENG,First in session,No,/,/team,https://synozur.com/team,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,18s,1,1,1,1,18s,0%
3/1/2026,Sunday,2,Edge,145.0.0.0,Desktop,Windows,Chennai,India,167.103.88.191,600001,TN,First in session,Yes,Unknown,/post/introducing-microsoft-copilot-notebooks-a-quick-take,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,12,Edge,145.0.0.0,Desktop,Windows,Unknown,France,77.136.66.67,Unknown,IDF,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,AI platforms,Claude,https://claude.ai/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,5,Chrome,145.0.7632.6,Desktop,Linux,Mumbai,India,187.77.185.125,400017,MH,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,2,Chrome,145.0.0.0,Desktop,Mac OS,Basingstoke,United Kingdom,81.106.57.45,RG24,HAM,First in session,Yes,Unknown,/items/2026-ai-report,https://synozur.com/items/2026-ai-report,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,0,LinkedIn App,Unknown,Mobile,Mac OS,Cologne,Germany,89.1.213.38,50676,NW,First in session,Yes,Unknown,/items/2026-ai-report,https://synozur.com/items/2026-ai-report,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,10,Safari,26.4,Mobile,iOS,Laredo,United States,72.179.99.60,78041,TX,First in session,Yes,Unknown,/post/gpt-5-2-arrives-in-m365-copilot,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,23,Chrome,111.0.0.0,Desktop,Windows,Unknown,Singapore,47.246.171.184,Unknown,Unknown,First in session,Yes,Unknown,/models/knowledge-management-maturity-model,https://synozur.com/models/knowledge-management-maturity-model,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,9,Chrome,145.0.0.0,Desktop,Windows,Brandon,United States,47.196.121.251,33511,FL,First in session,Yes,Unknown,/post/first-encounters-with-microsofts-copilot-researcher-analyst,https://synozur.com/post/first-encounters-with-microsofts-copilot-researcher-analyst,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,2,1,1,0%,"17m, 18s",1,2,1,1,,100%
2/28/2026,Saturday,18,Safari,17.6,Desktop,Mac OS,Newport,United States,76.38.41.139,28570,NC,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,47s,1,1,1,1,,100%
2/28/2026,Saturday,12,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,116.55.249.32,Unknown,Unknown,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,10,Google App,409.0.872648028,Mobile,iOS,Laredo,United States,72.179.99.60,78041,TX,First in session,Yes,Unknown,/post/gpt-5-2-arrives-in-m365-copilot,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,3,1,1,0%,"13m, 14s",1,3,1,1,,100%
2/28/2026,Saturday,2,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,124.95.184.31,Unknown,Unknown,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,0,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,183.192.188.46,Unknown,Unknown,First in session,Yes,Unknown,/insights/tags/techtrends-1,https://synozur.com/insights/tags/techtrends-1,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/28/2026,Saturday,18,Apple Mail,Unknown,Desktop,Mac OS,Newport,United States,76.38.41.139,28570,NC,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,47s,1,1,1,1,,100%
2/28/2026,Saturday,6,Chrome,145.0.0.0,Desktop,Linux,Unknown,United States,172.171.99.168,Unknown,WA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,11,Safari,26.3,Mobile,iOS,Minneapolis,United States,174.200.0.155,55427,MN,Not first in session,No,/team,/contact,https://synozur.com/contact,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"8m, 54s",1,1,1,1,6s,0%
2/27/2026,Friday,11,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,183.60.147.162,Unknown,Unknown,First in session,Yes,Unknown,/insights/tags/differentiation,https://synozur.com/insights/tags/differentiation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,16,Chrome,139.0.0.0,Desktop,Windows,Shanghai,China,117.147.184.144,Unknown,SH,First in session,Yes,Unknown,/insights/tags/employeesupport-1,https://synozur.com/insights/tags/employeesupport-1,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,21,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,120.220.77.156,Unknown,SD,First in session,Yes,Unknown,/workshops/company-operating-system-bootcamp-—-two-day-leadership-workshop,https://synozur.com/workshops/company-operating-system-bootcamp-—-two-day-leadership-workshop,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,6,Chrome,145.0.0.0,Desktop,Windows,Dallas,United States,155.190.8.4,75270,TX,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,11,Chrome,133.0.0.0,Desktop,Windows,Malden,United States,172.56.194.186,02148,MA,Not first in session,No,/partners,/team,https://synozur.com/team,/clients,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"4m, 50s",1,1,1,1,32s,0%
2/27/2026,Friday,5,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,171.43.147.33,Unknown,Unknown,First in session,Yes,Unknown,/event-details/ai-driven-gtm-how-to-assess-rebuild-and-accelerate-your-2026-plans,https://synozur.com/event-details/ai-driven-gtm-how-to-assess-rebuild-and-accelerate-your-2026-plans,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,10,Chrome,139.0.0.0,Desktop,Windows,Yangzhou,China,223.113.134.19,Unknown,JS,First in session,Yes,Unknown,/insights/tags/workflow,https://synozur.com/insights/tags/workflow,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,11,Chrome,133.0.0.0,Desktop,Windows,Malden,United States,172.56.194.186,02148,MA,Not first in session,No,/team,/clients,https://synozur.com/clients,/about,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"4m, 50s",1,1,1,1,37s,0%
2/27/2026,Friday,11,Safari,26.3,Mobile,iOS,Minneapolis,United States,174.200.0.155,55427,MN,First in session,No,/team,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"8m, 54s",1,1,1,1,52s,0%
2/27/2026,Friday,7,Edge,144.0.3719.115,Mobile,iOS,Unknown,United States,75.104.93.1,Unknown,Unknown,Not first in session,Yes,Unknown,/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,https://synozur.com/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,/insights,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,25s,1,1,1,1,,100%
2/27/2026,Friday,11,Edge,145.0.0.0,Desktop,Windows,Annandale,United States,173.66.143.25,22003,VA,Not first in session,Yes,Unknown,/case-studies/transforming-management-frameworks-at-microsoft,https://synozur.com/case-studies/transforming-management-frameworks-at-microsoft,/case-studies,Referral,statics.teams.cdn.office.net,https://statics.teams.cdn.office.net/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 37s",1,1,1,1,,100%
2/27/2026,Friday,12,Chrome,139.0.0.0,Desktop,Windows,Ningbo,China,112.16.225.52,Unknown,ZJ,First in session,Yes,Unknown,/insights/tags/productivitytools-1,https://synozur.com/insights/tags/productivitytools-1,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,11,Safari,26.3,Mobile,iOS,Minneapolis,United States,174.200.0.155,55427,MN,Not first in session,No,/team/michelle-boyd,/team/michelle-caldwell,https://synozur.com/team/michelle-caldwell,/team,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"8m, 54s",1,1,1,1,31s,0%
2/27/2026,Friday,11,Edge,145.0.0.0,Desktop,Windows,Bothell,United States,50.47.248.147,98021,WA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,14,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,120.233.83.178,Unknown,Unknown,First in session,Yes,Unknown,/insights/tags/generative-ai-1,https://synozur.com/insights/tags/generative-ai-1,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,16,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,183.232.114.239,Unknown,Unknown,First in session,Yes,Unknown,/insights/tags/collaboration,https://synozur.com/insights/tags/collaboration,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,22,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,183.192.188.156,Unknown,Unknown,First in session,Yes,Unknown,/insights/tags/gpt5,https://synozur.com/insights/tags/gpt5,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,15,Chrome,145.0.0.0,Desktop,Windows,Denver,United States,97.118.182.255,80214,CO,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/27/2026,Friday,14,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,183.60.147.131,Unknown,Unknown,First in session,Yes,Unknown,/post/how-strategy-consulting-methods-and-operations-consulting-drive-success,https://synozur.com/post/how-strategy-consulting-methods-and-operations-consulting-drive-success,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
